date,why,fail,hours,bins,analogs,e0,e1,ch,dis,rda,rrt,deg,fee,net,z,ub,gap,solves,sec,hold,coarse,cold,viol
2025-03-06,ok,,24,288,0,2.000000,2.000000,1.560373,1.320700,14.579053,133.994304,5.762147,1.440537,141.370674,138.356838,138.356838,0.000000,97,3.562414,0,0,0,0.000000
2025-03-07,ok,,24,288,0,2.000000,2.000000,6.093809,5.157800,61.662270,54.854243,22.503218,5.625805,88.387490,84.912650,84.912650,0.000000,97,4.124564,0,0,0,0.000000
2025-03-08,ok,,24,288,0,2.000000,2.000000,2.598526,2.199392,11.955410,58.317024,9.595835,2.398959,58.277640,57.906919,57.906919,0.000027,97,3.320725,0,0,0,0.000000
2025-03-09,ok,,23,276,0,2.000000,2.000000,4.133861,3.498900,29.344976,48.418083,15.265522,3.816381,58.681157,57.878804,57.878804,0.000000,93,3.432947,0,0,0,0.000000
2025-03-10,ok,,24,288,0,2.000000,2.000000,6.719636,5.687500,102.591999,60.199751,24.814272,6.203568,131.773910,130.286959,130.286959,0.000000,97,4.145959,0,0,0,0.000000
2025-03-11,ok,,24,288,0,2.000000,2.000000,6.719636,5.687500,117.822961,46.387806,24.814272,6.203568,133.192927,131.953763,131.953763,0.000000,97,3.754415,0,0,0,0.000000
2025-03-12,ok,,24,288,0,2.000000,2.000000,6.299267,5.331700,108.696695,40.999793,23.261935,5.815484,120.619069,119.486409,119.486409,0.000000,97,3.557560,0,0,0,0.000000
2025-03-13,ok,,24,288,0,2.000000,2.000000,5.612004,4.750000,95.027940,38.257919,20.724008,5.181002,107.380849,106.555016,106.555016,0.000000,97,3.484624,0,0,0,0.000000
2025-03-14,ok,,24,288,0,2.000000,2.000000,5.538162,4.687500,56.142826,44.814730,20.451323,5.112831,75.393402,74.601860,74.601860,0.000000,97,3.666070,0,0,0,0.000000
2025-03-15,ok,,24,288,0,2.000000,2.000000,2.993974,2.534100,25.717282,27.023621,11.056149,2.764037,38.920717,37.788621,37.789074,0.000012,97,3.386053,0,0,0,0.000000
2025-03-16,ok,,24,288,0,2.000000,2.000000,3.048913,2.580600,17.231966,66.230038,11.259026,2.814757,69.388221,68.479619,68.479619,0.000000,97,3.481002,0,0,0,0.000000
2025-03-17,ok,,24,288,0,2.000000,2.000000,3.464792,2.932600,27.909448,114.858030,12.794784,3.198696,126.773997,123.031647,123.037841,0.000050,97,3.474172,0,0,0,0.000000
2025-03-18,ok,,24,288,0,2.000000,2.000000,6.793478,5.750000,69.046801,112.404760,25.086957,6.271739,150.092865,147.043537,147.043537,0.000000,97,4.158601,0,0,0,0.000000
2025-03-19,ok,,24,288,0,2.000000,2.000000,6.335302,5.362200,61.675013,85.461979,23.395005,5.848751,117.893237,113.221406,113.221406,0.000000,97,3.979453,0,0,0,0.000000
2025-03-20,ok,,24,288,0,2.000000,2.000000,4.116848,3.484500,50.965240,24.971122,15.202696,3.800674,56.932992,55.990075,55.990075,0.000000,97,3.432384,0,0,0,0.000000
2025-03-21,ok,,24,288,0,2.000000,2.000000,5.833294,4.937300,62.491394,49.484326,21.541188,5.385297,85.049236,83.965682,83.965682,0.000028,97,3.509288,0,0,0,0.000000
2025-03-22,ok,,24,288,0,2.000000,2.000000,3.355388,2.840000,11.788991,51.062617,12.390775,3.097694,47.363139,46.380852,46.384895,0.000087,97,4.822042,0,0,0,0.000000
2025-03-23,ok,,24,288,0,2.000000,2.000000,4.696125,3.974800,45.098679,50.119259,17.341850,4.335462,73.540626,70.120439,70.125557,0.000073,97,4.812182,0,0,0,0.000000
2025-03-24,ok,,24,288,0,2.000000,2.000000,4.173913,3.532800,22.956277,134.946313,15.413426,3.853357,138.635807,135.886263,135.886263,0.000000,97,3.147309,0,0,0,0.000000
2025-03-25,ok,,24,288,0,2.000000,2.000000,4.016881,3.399888,48.716676,48.833871,14.833539,3.708385,79.008623,78.738428,78.738428,0.000097,97,4.231183,0,0,0,0.000000
2025-03-26,ok,,24,288,0,2.000000,2.000000,5.819116,4.925300,56.401617,66.065652,21.488833,5.372208,95.606228,93.532373,93.532373,0.000000,97,4.001420,0,0,0,0.000000
2025-03-27,ok,,24,288,0,2.000000,2.000000,5.892486,4.987400,115.372221,13.052654,21.759772,5.439943,101.225160,99.785011,99.785011,0.000000,97,4.164462,0,0,0,0.000000
2025-03-28,ok,,24,288,0,2.000000,2.000000,4.725898,4.000000,36.117606,61.152359,17.451796,4.362949,75.455221,75.222225,75.223945,0.000023,97,3.916395,0,0,0,0.000000
2025-03-29,ok,,24,288,0,2.000000,2.000000,2.861531,2.422000,8.299320,59.965017,10.567062,2.641766,55.055509,53.808458,53.808458,0.000000,97,3.295208,0,0,0,0.000000
2025-03-30,ok,,24,288,0,2.000000,2.000000,2.316281,1.960500,19.247180,66.790103,8.553561,2.138390,75.345331,74.149575,74.149575,0.000000,97,4.361288,0,0,0,0.000000
